Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Extent,roundness,Class
49531,885.953,370.3006484,171.1370748,2.163766377,0.651021267,0.792986135,HOROZ
49543,872.835,358.257634,176.726772,2.027183714,0.752658605,0.817199062,HOROZ
49561,873.189,354.1336096,179.5581024,1.972250792,0.735370052,0.816833259,HOROZ
49564,865.194,330.4906275,191.5990751,1.724907217,0.70919185,0.832049596,HOROZ
49573,880.556,350.3127352,181.4193482,1.930955759,0.617024719,0.803417162,HOROZ
49574,888.851,362.9479577,174.2002293,2.083510217,0.616714769,0.788507622,HOROZ
49605,922.897,377.1350828,169.7528902,2.221671056,0.577816864,0.731861412,HOROZ
49606,861.263,349.7413317,181.2251196,1.929872263,0.817259218,0.840373777,HOROZ
49613,870.384,329.6735751,196.4513833,1.678143313,0.642805317,0.822969149,HOROZ
49640,880.815,344.1826433,184.7891838,1.862569206,0.67111009,0.804029962,HOROZ
49667,905.454,371.1786906,171.1045243,2.16930962,0.655211535,0.761281032,HOROZ
49718,891.975,372.2684919,171.2737153,2.173529612,0.661900578,0.785268451,HOROZ
49730,883.827,365.6410472,174.0184193,2.101162903,0.674725931,0.800007013,HOROZ
49730,879.912,365.8256902,173.5691939,2.107664856,0.789365079,0.807141806,HOROZ
49730,879.912,365.8256902,173.5691939,2.107664856,0.789365079,0.807141806,HOROZ
49734,880.74,357.0828463,177.8051275,2.008282052,0.748645231,0.805689701,HOROZ
49739,874.464,362.4664678,176.0279911,2.059141081,0.745823962,0.817378186,HOROZ
49763,888.391,366.2054774,173.330798,2.112754811,0.68822781,0.792333682,HOROZ
49783,911.096,374.9938875,171.0159513,2.192742166,0.850744228,0.753637757,HOROZ
49803,893.296,368.7324594,172.6008631,2.136330334,0.585449288,0.784286229,HOROZ
49815,909.749,384.3427183,165.5471045,2.32165171,0.766868332,0.75635699,HOROZ
49820,892.372,370.2374382,171.8565643,2.15433981,0.630186197,0.786179504,HOROZ
49825,907.244,368.70454,173.375271,2.126627044,0.747460958,0.760692198,HOROZ
49825,902.296,374.1226371,171.1697457,2.185682029,0.811878768,0.769058023,HOROZ
49839,878.701,363.4661926,174.9727241,2.07727344,0.660294118,0.811142099,HOROZ
49870,882.155,334.7131265,195.8523382,1.709007559,0.671252053,0.805303214,HOROZ
49900,882.443,369.3796517,173.085695,2.134085383,0.785270281,0.805261776,HOROZ
49914,898.429,362.1192665,177.6862916,2.037969634,0.602738734,0.777078181,HOROZ
49925,895.969,354.3854292,180.0151337,1.968642424,0.61960906,0.781523372,HOROZ
49932,912.073,359.8514348,178.4564627,2.016466254,0.846362465,0.754274849,HOROZ
49949,878.258,357.2009479,178.7667491,1.998139753,0.618502192,0.813752682,HOROZ
50024,891.268,374.2680755,170.7358507,2.192088387,0.714628571,0.791355549,HOROZ
50040,915.891,370.0077054,174.3767191,2.121887069,0.595927117,0.749617268,HOROZ
50043,894.418,357.3190441,179.9018515,1.986188809,0.622425373,0.786089761,HOROZ
50058,889.781,370.2690893,173.2543516,2.137141641,0.591164071,0.794542445,HOROZ
50075,891.018,362.4188232,176.771413,2.050211723,0.610477166,0.792606933,HOROZ
50079,969.891,367.5363943,175.2764155,2.096895884,0.621929411,0.668990042,HOROZ
50105,892.404,371.8334973,172.3447001,2.15749888,0.590860849,0.790620214,HOROZ
50107,912.961,387.3094391,165.2842386,2.34329324,0.582504069,0.755446675,HOROZ
50108,915.587,381.3487274,168.2419366,2.266668675,0.629102323,0.751134478,HOROZ
50122,891.902,375.6114541,171.1323381,2.194859595,0.824537738,0.791779003,HOROZ
50131,883.262,362.1542449,177.4872709,2.040451933,0.615708671,0.807489974,HOROZ
50146,883.56,358.7618824,179.9464284,1.993714939,0.776951442,0.80718683,HOROZ
50151,866.456,348.209025,184.3652204,1.888691502,0.836686687,0.839453094,HOROZ
50157,895.924,364.3883505,176.4633496,2.064952022,0.674570299,0.785233963,HOROZ
50169,935.271,382.9921816,173.3579023,2.209257129,0.761520947,0.720726303,HOROZ
50170,872.199,355.3250143,180.1931522,1.971911862,0.769053897,0.828748578,HOROZ
50173,881.682,370.2981856,173.2948199,2.136810471,0.810287468,0.811065605,HOROZ
50181,880.94,365.2980956,175.4863836,2.081632137,0.743973314,0.812562013,HOROZ
50181,880.94,365.2980956,175.4863836,2.081632137,0.743973314,0.812562013,HOROZ
50186,891.424,339.7589455,189.5681591,1.792278551,0.722912045,0.793640462,HOROZ
50189,883.41,367.1287652,174.3932592,2.105177499,0.642715363,0.808153363,HOROZ
50190,880.335,361.2338058,178.2027794,2.027094117,0.771963824,0.813825179,HOROZ
50206,901.06,374.2108249,172.7133563,2.166658288,0.718871707,0.777066281,HOROZ
50217,889.242,360.0106147,182.0619052,1.977407708,0.707999662,0.798032713,HOROZ
50221,877.944,354.9210188,180.884759,1.962138883,0.630790293,0.818769375,HOROZ
50232,884.495,364.2169784,176.8839824,2.059072695,0.605796018,0.806862571,HOROZ
50247,890.069,355.5828891,181.4463607,1.959713536,0.723030434,0.797026297,HOROZ
50253,872.982,354.0748474,181.3556334,1.952378543,0.641604106,0.828631196,HOROZ
50274,886.381,364.5557625,176.2599575,2.068284638,0.714626866,0.804104381,HOROZ
50278,882.9,361.958692,178.6243331,2.026368332,0.757609547,0.810522031,HOROZ
50299,895.206,366.7064776,176.3450537,2.079482639,0.667990279,0.788720713,HOROZ
50300,891.244,362.9934357,177.6220912,2.043627756,0.687618761,0.795764592,HOROZ
50303,896.852,369.0958489,174.6859296,2.112911153,0.596120118,0.785890771,HOROZ
50344,905.848,372.4275151,173.2994405,2.149040493,0.580602007,0.770986766,HOROZ
50362,875.033,363.3225223,177.2206369,2.050114076,0.815248887,0.826540177,HOROZ
50362,898.204,360.980706,178.6500411,2.020602423,0.747299383,0.784445657,HOROZ
50367,878.371,339.082248,192.0007628,1.766046359,0.662810896,0.820351488,HOROZ
50394,1025.661,373.3573765,172.6985858,2.16190176,0.643453612,0.601978543,HOROZ
50396,883.245,351.8973253,183.3508962,1.919256097,0.707908414,0.811789736,HOROZ
50399,902.429,340.1558025,193.3672066,1.759118355,0.755109073,0.777688536,HOROZ
50424,882.28,354.8973798,182.5117909,1.944517546,0.68682576,0.814018526,HOROZ
50426,882.89,357.8089918,181.1211586,1.975522874,0.735094318,0.812926326,HOROZ
50483,885.061,361.0962884,178.6399986,2.021363027,0.694783925,0.809857505,HOROZ
50485,869.893,343.1791432,190.4651761,1.801794691,0.62182069,0.838379311,HOROZ
50501,909.986,359.9219079,179.6326235,2.003655577,0.622362713,0.766373396,HOROZ
50513,929.206,382.8639226,169.2097634,2.262658578,0.60009504,0.735172097,HOROZ
50523,885.288,360.7624173,179.3451436,2.011553868,0.806329599,0.810083599,HOROZ
50541,887.768,364.4110206,177.0794623,2.057895455,0.616564193,0.805850948,HOROZ
50542,914.947,376.1730738,172.3577922,2.18251272,0.657944753,0.758700574,HOROZ
50543,905.492,375.3220976,172.9152127,2.170555682,0.821997788,0.774643078,HOROZ
50547,893.526,369.2940605,176.1669855,2.096272803,0.804901352,0.79559283,HOROZ
50563,864.552,335.6293667,197.8413464,1.69645715,0.682730219,0.850081291,HOROZ
50571,960.277,390.9626181,166.333579,2.350473191,0.573367347,0.689157285,HOROZ
50573,883.651,366.3602801,177.7668948,2.060902737,0.802644109,0.813892477,HOROZ
50580,871.252,348.5164796,186.6664568,1.867054668,0.793486446,0.837338602,HOROZ
50583,1054.35,350.2291098,185.1516121,1.891580127,0.771670481,0.57180091,HOROZ
50590,920.82,372.2516309,173.8599815,2.141100141,0.630404984,0.749764816,HOROZ
50590,883.694,350.7994657,184.2973553,1.903442755,0.720932552,0.814086834,HOROZ
50634,900.818,367.9263941,176.3934148,2.085828399,0.628174431,0.784111801,HOROZ
50634,892.392,366.2751157,177.0268292,2.069037317,0.718895972,0.798988934,HOROZ
50641,888.595,359.820388,179.7825674,2.001419788,0.623365913,0.805943147,HOROZ
50643,908.066,385.0921329,168.1999762,2.289489818,0.703814884,0.771781668,HOROZ
50647,899.083,370.0809654,175.9365242,2.103491399,0.731343499,0.787343085,HOROZ
50654,879.938,357.2338985,181.4077434,1.969231809,0.634857372,0.822090186,HOROZ
50665,882.366,351.3239063,184.9755796,1.899298854,0.635903808,0.817749676,HOROZ
50698,854.937,328.9275314,197.1141753,1.668715763,0.801714186,0.871630594,HOROZ
50701,917.335,373.3353063,174.5116722,2.139314245,0.578019723,0.757130012,HOROZ
50702,892.127,363.6502616,178.5447762,2.036745456,0.615577005,0.80053733,HOROZ
50702,910.362,379.5664218,171.5962551,2.211973809,0.723487443,0.768788206,HOROZ
50709,895.149,361.2876602,179.4335155,2.013490396,0.668419804,0.795251045,HOROZ
50709,894.442,366.5037302,177.5857532,2.063812685,0.626222584,0.796508734,HOROZ
50714,896.493,373.6079891,173.9128473,2.14824836,0.725024304,0.79294657,HOROZ
50759,901.471,375.8414823,172.8330145,2.174593109,0.810743036,0.784909167,HOROZ
50761,901.822,380.1711848,170.3955307,2.231110072,0.696940989,0.784329196,HOROZ
50764,885.299,365.9343485,177.4422464,2.062272969,0.603966639,0.813927556,HOROZ
50769,881.294,352.3135317,184.5966435,1.908558709,0.749844918,0.821422976,HOROZ
50771,903.481,375.0473913,172.7873569,2.170571957,0.786026133,0.781605369,HOROZ
50771,903.481,375.0473913,172.7873569,2.170571957,0.786026133,0.781605369,HOROZ
50781,907.117,366.9849782,178.103315,2.060517393,0.630483096,0.775504819,HOROZ
50789,877.97,361.3987264,179.8400993,2.009555866,0.718525854,0.827980623,HOROZ
50797,974.217,375.3968403,173.4610732,2.164156104,0.586177849,0.672568496,HOROZ
50797,889.827,367.6218951,176.9150756,2.077956861,0.801720328,0.806188817,HOROZ
50824,899.867,366.8201927,178.4143389,2.056001749,0.73872093,0.78871855,HOROZ
50832,887.371,366.1885655,178.0181334,2.057029576,0.804431081,0.811216169,HOROZ
50833,898.973,362.3539235,179.7246126,2.016161939,0.809004679,0.790427986,HOROZ
50836,923.618,358.5151472,181.3888992,1.976499934,0.804761829,0.748852801,HOROZ
50855,893.015,364.2368915,179.3222023,2.031186807,0.720826069,0.801356963,HOROZ
50861,902.832,378.0390217,172.0658543,2.197060092,0.590445786,0.784117003,HOROZ
50887,933.584,372.7356361,176.7878002,2.108378721,0.578840204,0.733685459,HOROZ
50901,914.398,375.1159724,173.7367032,2.159106081,0.602949538,0.765007413,HOROZ
50908,876.799,354.3159469,183.8984841,1.926693135,0.681992337,0.832138868,HOROZ
50937,891.946,369.6152964,176.4176259,2.095115465,0.608726308,0.804574201,HOROZ
50954,895.158,358.9366715,184.3979667,1.946532697,0.681075734,0.799077224,HOROZ
50973,901.106,347.3629702,189.5035976,1.833015175,0.7746892,0.788857022,HOROZ
50975,894.842,369.4690259,177.7113495,2.079040123,0.602313546,0.799971249,HOROZ
50979,888.698,360.2478844,181.1284768,1.988908044,0.681993311,0.811134307,HOROZ
50994,889.65,350.4872119,186.1809804,1.882508145,0.66262117,0.80963743,HOROZ
51005,878.96,351.1326395,186.7294595,1.880435151,0.793728603,0.829629895,HOROZ
51008,896.113,370.0013414,178.2814518,2.075377655,0.789389789,0.798219998,HOROZ
51010,883.527,362.0413528,180.7394942,2.003111464,0.796110747,0.821155746,HOROZ
51025,900.15,374.270698,175.1092368,2.137355543,0.748946851,0.791339977,HOROZ
51028,893.291,362.1019825,179.7322541,2.014674462,0.627558048,0.803586244,HOROZ
51032,899.916,362.6824556,180.3956178,2.010483736,0.774902818,0.791860184,HOROZ
51032,891.23,362.996293,179.3645007,2.023791171,0.682830229,0.807370467,HOROZ
51043,901.195,373.8465696,174.8966602,2.137528351,0.63846048,0.789784323,HOROZ
51045,914.812,377.0417455,176.8853691,2.13155982,0.680418555,0.766477422,HOROZ
51054,899.018,352.7020002,186.3083671,1.893108752,0.678224135,0.793784956,HOROZ
51088,926.529,376.8679851,173.5416044,2.171629025,0.588022698,0.747843513,HOROZ
51105,905.379,364.6076763,179.4891889,2.031362883,0.643388601,0.783452053,HOROZ
51106,887.937,369.4886268,176.5441169,2.092896854,0.689801317,0.814549438,HOROZ
51110,890.593,354.6064911,184.7449565,1.919438007,0.638555722,0.809761623,HOROZ
51115,894.887,362.4449754,180.9520376,2.002989192,0.630240185,0.802087653,HOROZ
51119,898.581,369.8619266,177.1110207,2.088305545,0.64423804,0.795568814,HOROZ
51137,898.62,369.4750024,177.1087493,2.086147657,0.705775999,0.795779871,HOROZ
51142,898.882,357.5199985,182.7376403,1.9564661,0.783629315,0.795393805,HOROZ
51142,898.882,357.5199985,182.7376403,1.9564661,0.783629315,0.795393805,HOROZ
51145,891.169,368.1703878,178.0133827,2.068217469,0.81649106,0.809269001,HOROZ
51184,919.251,373.2106253,175.2873447,2.129136168,0.805920328,0.761159838,HOROZ
51192,882.105,363.2805448,179.9003707,2.019342947,0.801089151,0.826744651,HOROZ
51207,882.113,355.7001407,184.5363073,1.927534727,0.735415769,0.826971899,HOROZ
51213,898.686,375.0041678,174.840108,2.144840632,0.80176908,0.796845508,HOROZ
51219,894.249,345.8968434,189.1068871,1.829107595,0.649657534,0.804866836,HOROZ
51258,904.151,379.080737,172.9812576,2.19145555,0.602978543,0.787933539,HOROZ
51262,930.086,398.8243395,164.1045474,2.430306447,0.797380538,0.744662006,HOROZ
51270,919.228,372.716707,177.5728541,2.098950929,0.591158565,0.762476902,HOROZ
51275,893.525,364.3111537,180.0380199,2.023523442,0.622027853,0.807053112,HOROZ
51280,900.429,359.5733017,182.8578303,1.9664091,0.79102843,0.794801966,HOROZ
51292,914.188,364.0980518,181.2771439,2.008516043,0.6318305,0.771238081,HOROZ
51303,888.972,367.8533094,178.6199352,2.059419118,0.669682018,0.815786401,HOROZ
51305,907.517,368.1932867,179.6070921,2.049993029,0.739851467,0.782816584,HOROZ
51316,891.313,364.4540241,180.8641254,2.015070835,0.676965292,0.811712397,HOROZ
51317,885.452,359.4584548,182.9682328,1.964594888,0.769774244,0.822509792,HOROZ
51319,886.079,348.0438513,188.126825,1.850049036,0.822736309,0.821378179,HOROZ
51320,902.11,364.2012015,182.0640952,2.000401019,0.742186935,0.792460306,HOROZ
51322,906.253,362.3812629,181.4415766,1.997233873,0.72694051,0.785261892,HOROZ
51336,905.853,366.96344,179.8718799,2.040137904,0.819409417,0.786169944,HOROZ
51339,889.001,360.4412657,181.9405007,1.981094173,0.637593145,0.816305589,HOROZ
51349,920.997,377.6686082,174.0832915,2.169470745,0.725719374,0.760721031,HOROZ
51380,899.321,368.2354517,179.5944701,2.050371882,0.783088459,0.798315377,HOROZ
51396,888.765,361.0072548,182.6451157,1.976550281,0.695292208,0.817645964,HOROZ
51403,894.879,370.6961585,177.5241498,2.088144959,0.623044011,0.80662132,HOROZ
51418,910.152,369.896914,177.5215722,2.08367304,0.642468013,0.780004644,HOROZ
51419,908.405,376.9980888,174.9337367,2.155090812,0.722430629,0.783022891,HOROZ
51426,902.873,373.5488404,175.884179,2.123834233,0.721120678,0.792755526,HOROZ
51440,905.432,359.2756954,183.5025868,1.957878097,0.800834462,0.788495366,HOROZ
51453,891.79,360.178529,182.8437729,1.969870362,0.708875234,0.81300903,HOROZ
51453,910.397,378.8176307,174.850002,2.166529176,0.668785338,0.780115541,HOROZ
51478,899.728,372.0821857,176.8809099,2.103574579,0.787908472,0.799114585,HOROZ
51480,897.604,357.9271538,188.4856465,1.898962391,0.80495356,0.802932143,HOROZ
51484,908.819,362.4071223,181.4522296,1.99725913,0.688629402,0.783298599,HOROZ
51484,918.664,386.5580068,171.625927,2.252328733,0.821588153,0.766599885,HOROZ
51487,909.858,377.6142924,174.9837576,2.157996249,0.762487967,0.781556205,HOROZ
51492,867.948,347.5726681,189.2910008,1.836181681,0.704019688,0.85893878,HOROZ
51501,905.407,355.0941294,185.8538798,1.910609183,0.630830475,0.789473997,HOROZ
51510,889.324,354.6097965,185.4404821,1.912256658,0.770692441,0.818429714,HOROZ
51511,936.439,396.8239284,166.1134167,2.388873436,0.657665594,0.738160599,HOROZ
51515,896.279,375.9801827,174.9073548,2.149596185,0.804293521,0.805855411,HOROZ
51515,896.279,375.9801827,174.9073548,2.149596185,0.804293521,0.805855411,HOROZ
51531,894.44,349.8420573,189.1468941,1.849578652,0.647114225,0.809423872,HOROZ
51550,913.589,380.7034098,173.6775831,2.192012366,0.778230676,0.776134181,HOROZ
51551,908.702,376.5454005,175.1736666,2.149554826,0.611881306,0.784519947,HOROZ
51552,916.781,386.7688482,170.0737636,2.274124122,0.584980596,0.770768885,HOROZ
51552,890.528,363.8436901,181.0721152,2.009385541,0.705505604,0.816883689,HOROZ
51558,918.055,384.9665214,172.0574462,2.237430172,0.707592227,0.768720611,HOROZ
51559,897.074,364.9340163,180.9135277,2.017173734,0.605557709,0.8051148,HOROZ
51581,911.958,365.7304338,180.1479633,2.03016691,0.79175109,0.779381238,HOROZ
51604,920.072,352.4904552,189.0325785,1.864707439,0.676082172,0.766036745,HOROZ
51610,900.804,375.6367421,175.6908578,2.138055143,0.742333583,0.799250858,HOROZ
51617,904.819,367.369214,179.8615646,2.042510944,0.623055103,0.792280926,HOROZ
51639,918.781,376.864103,174.8460507,2.155405293,0.610483881,0.768712028,HOROZ
51641,893.914,360.5070254,184.1942735,1.957210821,0.626543884,0.81210658,HOROZ
51650,906.338,368.4880379,179.682191,2.050776628,0.668046304,0.790132293,HOROZ
51653,889.077,361.0650176,183.0960548,1.971997802,0.726412308,0.821157878,HOROZ
51659,908.268,363.0639091,182.5478043,1.988870315,0.618389236,0.786915015,HOROZ
51712,899.975,368.8724141,179.9895824,2.0494098,0.736155795,0.802306494,HOROZ
51723,900.249,364.1938838,182.164427,1.999259075,0.722711268,0.801988748,HOROZ
51730,910.478,373.2944172,177.99552,2.09721243,0.77756734,0.784175789,HOROZ
51734,920.246,385.1404207,172.0681211,2.238302006,0.755814633,0.767676146,HOROZ
51735,915.72,377.8562181,175.4282945,2.153906923,0.621068427,0.775298455,HOROZ
51739,907.654,382.584963,172.9795175,2.211735635,0.661827159,0.789200302,HOROZ
51774,922.242,379.9247168,173.912709,2.184571323,0.650018832,0.764947783,HOROZ
51777,915.659,368.0685743,179.4390997,2.051217236,0.687353972,0.776031251,HOROZ
51815,911.612,376.5700564,176.0775332,2.138660449,0.605364925,0.783511364,HOROZ
51828,932.413,379.141053,174.6356099,2.171040908,0.653247457,0.749130836,HOROZ
51846,904.763,380.2072219,174.6331135,2.177177136,0.805062112,0.795894412,HOROZ
51860,903.986,373.0972343,179.9949951,2.072820047,0.628773734,0.79747847,HOROZ
51870,932.88,378.4835542,174.7860994,2.165409924,0.591637011,0.748987461,HOROZ
51872,911.459,373.7061097,178.2259255,2.096811161,0.629690326,0.784636635,HOROZ
51887,909.041,369.93346,181.4819734,2.038403336,0.674347577,0.789044474,HOROZ
51894,901.802,367.3547664,182.1624611,2.016632649,0.653058656,0.801871214,HOROZ
51894,901.802,367.3547664,182.1624611,2.016632649,0.653058656,0.801871214,HOROZ
51896,905.698,363.2816718,182.4213717,1.991442497,0.751418974,0.795017945,HOROZ
51903,908.476,366.5447142,181.1892679,2.022993517,0.708824975,0.79026984,HOROZ
51903,908.476,366.5447142,181.1892679,2.022993517,0.708824975,0.79026984,HOROZ
51916,880.623,353.1858624,187.8316968,1.880331533,0.654018644,0.841261549,HOROZ
51939,887.04,362.2827752,183.3290539,1.976133992,0.817705217,0.829501239,HOROZ
51944,884.45,344.1916085,193.3508518,1.78014012,0.653679654,0.834446853,HOROZ
51950,901.138,362.6485636,186.4283434,1.945243716,0.634310134,0.803919954,HOROZ
51967,949.775,356.8420505,187.0040994,1.908204427,0.818958317,0.723929113,HOROZ
51967,904.803,354.4039337,187.6578275,1.88856462,0.628759831,0.797681365,HOROZ
51968,900.011,367.6661611,180.6400277,2.035352661,0.682621831,0.806213809,HOROZ
51977,917.804,383.5462639,174.2546169,2.201068015,0.79110225,0.775391759,HOROZ
51978,913.367,364.4751867,182.6510379,1.995472848,0.68201858,0.782958595,HOROZ
51988,895.263,359.6862609,185.4459917,1.939574199,0.73533239,0.815101518,HOROZ
51994,921.338,383.4577493,173.0682517,2.215644669,0.585913906,0.769706451,HOROZ
